6 9 0 0.00508183
10 3 3 0.0400222
4 24 3 0.75418
16 16 2 0.195852
31 8 0 0.0133692
0 27 1 0.144149
21 28 2 1.03919
9 25 2 0.406211
27 10 0 0.0119473
12 5 1 0.0081161
30 0 1 0.0128136
15 13 0 0.00896606
14 31 2 1.1892
2 25 3 0.783472
20 20 3 1.21624
18 31 3 4.06565
28 2 3 0.956956
5 5 0 0.00348084
11 23 0 0.0482242
29 8 2 0.110152
28 16 0 0.0362527
1 7 2 0.0183448
5 9 0 0.00463361
22 3 2 0.0487146
24 2 0 0.00634427
15 19 1 0.0788913
11 5 0 0.00414377
3 20 3 0.40351
8 29 0 0.126195
12 30 0 0.155591
11 5 1 0.00785952
14 9 2 0.0413942
29 6 3 1.36788
7 1 3 0.0260068
16 1 3 0.0907717
5 30 1 0.277413
23 15 1 0.0498798
22 29 1 0.583433
24 16 1 0.0736161
27 22 2 0.567354
10 29 3 1.94454
31 27 2 2.1981
18 3 1 0.00842481
21 11 0 0.00883939
8 11 3 0.134068
26 18 3 1.06012
14 4 0 0.00393124
30 17 1 0.0999571
17 9 0 0.00640237
1 22 3 0.480864
19 23 3 1.19981
23 29 2 1.36275
6 31 1 0.360934
13 27 1 0.264358
20 26 2 0.734766
31 11 2 0.180715
28 1 2 0.0497594
16 31 3 3.48252
0 26 2 0.310479
4 24 1 0.114837
7 6 2 0.0206858
9 26 3 1.19081
13 28 0 0.124853
30 3 0 0.010448
15 2 1 0.0080881
2 24 0 0.0401825
6 10 3 0.105251
11 20 1 0.0817584
29 9 1 0.0238672
28 23 1 0.291673
1 0 3 0.0127766
19 5 3 0.18985
24 1 1 0.0095521
27 25 0 0.133006
30 13 3 1.08478
15 16 0 0.0170405
27 19 3 1.2313
11 2 0 0.00393683
29 27 2 1.78613
14 8 1 0.011992
13 26 1 0.236276
27 2 0 0.00815439
23 12 0 0.0103676
22 28 2 1.11581
24 15 0 0.0185173
27 23 1 0.275204
31 24 3 3.2628
8 27 0 0.0831381
21 12 1 0.0317185
8 10 0 0.00523924
12 8 3 0.1068
14 26 2 0.566492
30 16 2 0.263089
17 10 1 0.0179102
5 28 0 0.0801033
20 4 0 0.00519404
5 1 3 0.0220333
23 2 3 0.429063
25 11 3 0.869742
16 30 0 0.181198
0 25 3 0.703494
4 31 0 0.122245
22 14 2 0.23527
7 7 1 0.0064055
13 29 3 2.11081
15 3 2 0.0205372
3 17 1 0.0340269
6 16 2 0.102472
20 10 1 0.0195493
26 9 0 0.00975215
29 10 0 0.0142821
28 22 2 0.612057
16 12 1 0.0280116
1 1 0 0.00336086
5 19 3 0.362416
10 23 1 0.118614
27 6 1 0.0135179
30 12 0 0.019178
18 6 3 0.212511
20 24 2 0.562438
26 2 0 0.00769072
25 26 2 1.07444
29 28 3 5.20793
14 11 0 0.00718465
1 19 1 0.0512089
25 24 3 2.07608
25 20 0 0.0472107
22 31 3 5.87366
10 25 0 0.0585907
28 4 2 0.0567298
27 20 0 0.0585077
3 13 3 0.144402
7 22 1 0.0974488
9 23 1 0.116937
8 9 1 0.0092473
12 15 2 0.104963
31 3 2 0.05546
14 21 3 0.776771
30 19 3 1.37297
6 26 0 0.0686125
5 2 2 0.00816312
23 3 0 0.00578221
11 17 3 0.38551
24 28 0 0.244825
29 16 1 0.0886338
16 29 1 0.406786
24 25 1 0.3034
4 30 3 1.65395
22 9 3 0.684524
7 4 0 0.00331939
2 1 3 0.0194688
13 30 2 0.956621
15 0 3 0.0384415
17 5 3 0.132256
20 9 0 0.00750647
23 17 1 0.0749727
25 8 1 0.0151704
28 21 3 1.44934
16 11 0 0.00698991
1 2 1 0.00304273
19 3 1 0.00835745
4 12 0 0.00479505
13 23 2 0.373328
5 31 1 0.340242
27 7 2 0.100212
31 29 1 1.24216
30 15 1 0.0647826
18 9 2 0.062191
20 31 3 4.86282
10 30 3 2.23565
12 24 0 0.061059
11 0 2 0.0133983
29 29 0 0.498744
17 23 3 1.11416
1 28 0 0.0679035
19 17 2 0.203253
11 31 0 0.179156
10 24 3 1.07161
28 11 3 0.917304
13 2 0 0.00386784
0 4 1 0.00398929
7 11 3 0.128386
3 10 2 0.0319674
21 14 3 1.13872
9 16 0 0.0133822
26 23 0 0.0878599
14 20 0 0.0301714
2 30 3 1.5221
5 8 0 0.00419248
23 0 1 0.00892714
11 30 2 0.907827
10 10 0 0.00586125
8 30 2 0.846929
4 29 2 0.574921
22 8 0 0.00663108
12 26 3 1.2828
26 25 3 2.33449
18 22 0 0.0527778
17 6 2 0.0447006
6 23 0 0.0382116
25 24 0 0.103684
23 22 0 0.0663277
25 23 2 0.566771
7 17 3 0.301626
16 10 3 0.236355
5 21 1 0.0742831
4 3 1 0.00402206
22 26 1 0.381036
9 12 2 0.0714484
27 4 3 0.930672
31 18 0 0.059668
18 8 1 0.013619
3 29 0 0.0970096
20 30 0 0.23265
8 4 3 0.0405525
12 31 1 0.442003
29 30 1 1.14934
17 16 2 0.175739
1 29 3 1.22641
19 14 3 0.741261
10 27 2 0.563962
28 10 0 0.0127997
16 24 3 1.36422
0 3 0 0.0030838
3 11 1 0.0134514
7 20 3 0.481606
9 17 3 0.325506
12 13 0 0.00867022
15 5 1 0.0087237
14 23 1 0.155755
2 1 2 0.00656383
10 4 0 0.00388231
25 6 0 0.00762258
10 13 1 0.0223385
28 24 1 0.349224
1 15 3 0.190486
22 11 1 0.0285406
9 3 0 0.00399687
26 24 0 0.110293
30 10 3 2.0752
0 24 2 0.242278
27 3 3 0.953718
7 0 1 0.00576366
18 25 1 0.241065
23 23 3 1.4347
11 13 2 0.0760701
16 9 2 0.0513807
11 13 1 0.0247613
5 22 0 0.0285632
4 2 2 0.00777301
22 5 0 0.00591118
24 8 2 0.100309
9 13 1 0.0215861
15 25 3 1.45409
13 18 3 0.557667
31 19 3 1.45735
18 11 0 0.00767736
3 26 1 0.150529
21 3 1 0.00881277
20 29 1 0.508004
8 3 2 0.0102913
6 2 3 0.0287047
26 7 3 1.34649
21 10 2 0.11296
17 17 1 0.0626529
2 14 0 0.00643985
1 30 2 0.574569
19 15 0 0.0150327
23 5 3 0.47581
19 11 0 0.00881411
28 9 1 0.0217751
31 1 0 0.0117357
0 2 3 0.0202342
5 0 0 0.00234782
3 8 0 0.003572
9 18 2 0.144077
29 17 3 0.961021
17 3 2 0.0276265
2 0 1 0.00311401
19 29 1 0.477869
7 0 0 0.00257367
11 28 0 0.115519
24 25 3 2.07644
28 31 0 0.894012
1 8 2 0.0207689
0 16 0 0.0101261
9 28 1 0.270121
27 1 1 0.0110841
26 27 1 0.579065
30 5 2 0.0614831
2 18 2 0.11642
18 24 2 0.52647
27 30 2 2.25932
8 20 0 0.0235397
23 20 2 0.388608
11 10 3 0.137708
29 3 3 0.970291
6 25 0 0.0761877
4 1 3 0.0216653
22 4 3 0.35666
10 30 2 0.88098
9 14 0 0.00864908
26 16 3 0.747013
15 30 2 1.02935
31 16 2 0.279316
3 27 2 0.414994
21 4 0 0.00552181
6 3 1 0.00428027
8 2 1 0.00643705
31 19 2 0.429619
14 18 3 0.623782
12 29 3 2.00683
17 18 0 0.0242431
16 6 2 0.0391553
5 25 0 0.0680696
23 10 2 0.115887
22 22 0 0.0630251
12 4 3 0.0586123
31 6 1 0.0165361
0 1 2 0.00579641
4 23 3 0.616134
7 0 2 0.00803977
6 0 3 0.0156873
6 1 0 0.0029148
30 26 0 0.349009
29 18 2 0.326947
17 12 3 0.350598
2 3 0 0.00296339
5 11 1 0.0153512
10 15 3 0.263346
28 30 3 6.73101
16 20 2 0.320431
1 9 1 0.00767837
0 31 1 0.21931
21 24 2 0.576325
9 29 2 0.714679
27 14 0 0.0212421
12 1 1 0.00777912
30 4 1 0.0144644
15 9 0 0.00603093
25 8 0 0.00829912
20 16 3 0.659317
18 27 3 1.96072
8 19 1 0.0626287
11 11 0 0.00623347
29 4 2 0.0569906
21 28 1 0.456542
1 27 2 0.370243
22 7 2 0.0943164
20 11 2 0.139366
28 12 3 0.893692
7 27 3 1.23537
15 31 1 0.540105
3 24 3 0.736694
7 30 0 0.123449
13 5 3 0.0729962
8 1 0 0.0032122
1 30 3 1.42924
25 28 0 0.271729
14 13 2 0.0848216
5 24 0 0.086572
16 5 3 0.111248
5 26 1 0.153961
23 11 1 0.0309808
22 17 1 0.0723064
24 20 1 0.119426
31 7 2 0.109908
4 22 0 0.0285175
21 23 0 0.0650407
8 15 3 0.24156
26 30 3 5.56517
30 21 1 0.25986
17 13 0 0.00970197
3 19 0 0.0170949
5 12 0 0.0048636
23 25 2 0.711098
