msgsize,ppn,nnodes,avg,std
46264,12780890,8,4,0.0084147,0.0376325
34755,15487668,4,8,0.00993851,0.167333
35097,287708,1,32,0.000749616,0.272484
39302,3937336,8,16,0.00499834,0.167502
9334,71743,1,16,0.0003146,0.631333
8004,638649,32,64,0.00160434,0.176602
10874,691956,64,1,0.000503346,0.0592236
62092,4812048,64,64,0.00612781,0.0626678
44570,182531,1,4,0.000207913,0.324731
4847,93618,16,4,0.000186665,0.274149
53654,5056129,8,1,0.00216105,0.0108566
22143,1012030,2,2,0.000622714,0.080242
17796,9086305,4,2,0.00531939,0.0516424
12208,5891118,2,64,0.00387619,0.186744
39326,776643,2,32,0.00172058,0.288473
7035,88091,4,2,0.000101715,0.206021
7156,87062,32,2,0.00011224,0.166514
30564,2043761,16,1,0.000911154,0.0304479
10145,15328684,32,16,0.0119768,0.0419255
26111,835891,2,1,0.00042231,0.0691451
18464,293098,64,1,0.000172135,0.160537
54547,13582703,64,1,0.00951195,0.0164212
14318,1388023,64,1,0.00102816,0.101197
43221,2409480,4,16,0.00245066,0.20518
46814,5618907,32,1,0.00263827,0.0215708
45390,3317686,1,128,0.00259399,0.10623
10812,1668960,8,1,0.000756583,0.0450057
54061,86415,1,16,0.000388778,0.651629
19938,180023,32,4,0.000260426,0.20036
16322,321183,4,4,0.000368214,0.118638
46528,2225286,4,32,0.00238301,0.167042
13806,3158988,1,2,0.000371435,0.0711232
33222,70539,32,2,9.86341e-05,0.174327
1919,658659,1,8,0.000982413,0.160991
27101,547732,64,2,0.000602088,0.0600098
1134,554462,8,64,0.00139475,0.167175
18469,3719050,16,8,0.00305894,0.0490556
57006,688037,16,32,0.00138926,0.151439
56423,938275,2,1,0.000445128,0.0679477
10418,1354995,4,2,0.00111114,0.317077
17588,2485404,2,64,0.00222493,0.159795
34681,12061685,64,1,0.00843295,0.0134406
19839,134540,32,4,0.000206226,0.179676
7116,500030,2,16,0.000869422,0.193565
24972,326405,2,16,0.00090087,0.161119
9454,447340,16,64,0.00108676,0.172419
52570,99043,64,2,0.000121928,0.220615
29660,1026149,64,1,0.000760666,0.0330067
28927,235261,16,4,0.000280252,0.156972
21746,113830,2,16,0.000343685,0.279422
39932,2306411,8,16,0.00315003,0.157139
43748,342236,4,32,0.000989291,0.315142
41778,112002,16,1,4.66049e-05,0.356462
6154,109018,4,64,0.000447146,0.267129
20048,83692,2,128,0.000533503,0.414658
55556,2811911,2,32,0.00340407,0.33873
21029,226924,32,32,0.0008583,0.302373
12618,229346,2,16,0.000664248,0.244313
57448,153401,1,8,0.000386185,0.296621
57716,612917,1,16,0.00127988,0.225023
48836,1039922,1,2,0.00016466,0.100425
5893,368923,8,128,0.00120526,0.246317
33154,849162,16,2,0.000636001,0.0602423
60287,1309242,8,4,0.0011506,0.0425051
62079,3306584,4,1,0.00136267,0.0233156
53548,263475,32,8,0.000580069,0.255969
63029,10816830,8,32,0.00843451,0.0333167
32434,762876,64,4,0.00100903,0.0759791
57307,85414,32,4,0.000146676,0.101516
34331,8491138,16,4,0.00561946,0.0252128
46261,805488,32,4,0.000823634,0.0540846
51361,9637459,4,1,0.00382044,0.0128099
44450,6416624,2,8,0.00258315,0.0941157
20471,1001801,8,8,0.00124495,0.191504
1923,712759,64,128,0.00237756,0.201207
11950,1313734,2,1,0.000593784,0.0450537
7077,220324,32,64,0.000838165,0.262589
43797,304067,1,4,0.000190173,0.393959
23097,1500141,64,2,0.00142405,0.0369133
29050,5036342,16,4,0.00352226,0.0406225
25791,69344,1,2,5.19851e-05,0.32906
21945,11170041,4,16,0.00748557,0.140656
26125,101312,64,1,5.118e-05,0.20001
64008,132407,4,4,0.000210886,0.271797
16284,183965,64,16,0.000520396,0.199624
29868,3867405,32,8,0.00348384,0.0329181
23291,12225598,2,16,0.00461058,0.0580518
14313,79114,64,4,0.000189286,0.397846
55185,582476,32,8,0.00106942,0.0970387
39176,6177087,4,64,0.0282857,0.0997775
29077,5456776,1,128,0.00947732,0.0706598
8690,3698383,64,1,0.00267575,0.0319859
34720,169190,64,16,0.000532869,0.196492
50240,315013,32,4,0.000384045,0.0916247
40361,13414190,64,2,0.0111929,0.0100324
53755,1522234,8,16,0.0023534,0.189032
12385,270991,16,64,0.0008909,0.22852
9122,9712857,8,4,0.00631646,0.0307659
11762,6041947,2,8,0.00251333,0.0612901
47005,175669,16,2,0.000152447,0.166213
61916,1770589,32,32,0.00250722,0.096003
57994,94930,64,64,0.000458662,0.268393
36566,992385,32,4,0.00100128,0.0271807
34304,318558,16,2,0.00026286,0.144721
63128,1367103,16,16,0.00197804,0.0670916
10516,314347,16,2,0.000238257,0.124994
16589,5328997,64,64,0.006688,0.0392283
22548,2961200,32,64,0.00377615,0.079424
33487,3936703,16,64,0.00415529,0.0781431
35355,796369,1,32,0.00146108,0.2762
42300,1388105,1,4,0.000461608,0.202193
6808,93796,32,64,0.000428969,0.359266
36134,14544721,8,16,0.0165377,0.164552
61754,8374211,2,32,0.00599055,0.353641
50311,2053682,16,4,0.00161724,0.0324641
54020,1021231,4,32,0.00146466,0.229073
7778,11312655,32,64,0.0102393,0.0675488
50619,84972,8,2,8.39589e-05,0.225637
28419,16633693,4,64,0.0146341,0.0985306
4087,4089756,4,64,0.00442925,0.134034
48955,97860,2,2,0.000112071,0.205693
20047,65817,1,8,0.000182622,0.345445
46988,273939,2,16,0.000772052,0.263352
33716,128992,1,32,0.000371551,0.320283
1832,8903938,1,16,0.00426179,0.40263
29086,2414239,32,16,0.00272609,0.0734267
6867,15999529,16,1,0.0066128,0.0128216
40435,66738,64,4,0.000156307,0.154174
27479,906605,32,8,0.0013002,0.0582715
6938,2465855,4,2,0.00173667,0.218266
8249,190214,8,1,8.26584e-05,0.203404
49409,16200101,1,128,0.0235798,0.103216
54627,4254954,64,1,0.00304278,0.0275618
39126,982698,8,32,0.0016926,0.101295
54592,888988,2,4,0.000659861,0.140082
45162,5183472,1,16,0.0031591,0.451085
57742,10106413,8,64,0.00908218,0.111459
16393,89999,2,64,0.000374583,0.259496
16581,996943,8,64,0.00190183,0.1579
16982,151600,4,64,0.000717055,0.389661
14719,199100,8,32,0.000694618,0.26417
31261,485487,64,16,0.0015752,0.219913
20417,1048907,4,32,0.0016384,0.210064
16936,69174,32,2,8.45695e-05,0.185578
14392,4331401,16,1,0.00185203,0.0496424
34462,686089,2,2,0.00050168,0.098672
44798,2713225,4,8,0.00261175,0.335046
4356,1375723,16,128,0.00246648,0.126836
11110,557920,8,8,0.00106127,0.165644
9876,272892,64,8,0.000723824,0.152975
37612,228373,64,4,0.000371985,0.136211
49859,2503243,4,4,0.00185178,0.0738147
24889,13244799,16,64,0.0107609,0.0393253
15140,642513,2,64,0.00128449,0.246519
62743,697872,8,64,0.00171628,0.17798
30273,221879,64,8,0.000556029,0.203646
50064,1422353,4,2,0.00109294,0.300009
41597,1503303,32,8,0.00183073,0.0664807
63389,109494,64,16,0.000384645,0.314546
56291,5805275,32,1,0.00275511,0.0324099
58159,950672,1,8,0.000990888,0.160418
7102,327822,8,64,0.00111461,0.248063
446,2301889,4,2,0.00158546,0.175281
4624,3436354,32,1,0.00168924,0.0464055
10367,7029712,4,32,0.00570219,0.17209
24109,793881,8,8,0.00118636,0.250894
54442,389438,4,1,0.000162012,0.117222
27919,98356,16,4,0.000172664,0.256386
53771,527174,2,2,0.00040297,0.0775821
11184,329182,4,8,0.000820392,0.368041
8294,616460,8,2,0.000445132,0.084934
49529,483349,8,2,0.000325238,0.0984593
24557,9981483,16,16,0.00772922,0.0595287
9730,173636,2,1,0.000101297,0.218999
13382,651514,4,1,0.00026384,0.0944345
2242,74318,32,1,3.71788e-05,0.241198
59341,2631091,2,4,0.0013802,0.0625886
31231,2830860,64,4,0.00294699,0.0384615
27246,13888695,64,32,0.0142429,0.0254079
49962,79357,64,16,0.000283735,0.234782
15873,6670131,64,8,0.00683223,0.0219429
26975,95736,64,16,0.000322798,0.367707
38490,4859867,2,64,0.00340211,0.135425
27618,205143,2,4,0.000290503,0.208299
58045,1487856,16,4,0.00126358,0.034771
64624,7015722,1,128,0.00370095,0.105842
35685,1165169,32,1,0.000606219,0.103708
45025,714642,16,4,0.000750782,0.0615804
13143,4376678,4,16,0.00346341,0.203821
46467,2633609,16,4,0.00199989,0.0435345
11162,263112,64,2,0.000311921,0.136476
22786,1272679,4,2,0.00107864,0.390342
28466,1260831,4,4,0.00114548,0.0339385
6574,14556570,64,16,0.0145557,0.0152403
51983,82676,16,2,8.72039e-05,0.150001
19948,66438,2,4,0.0001822,0.308418
41697,151453,4,2,0.000147925,0.17986
26690,4190415,16,2,0.00238972,0.0178704
42133,6369502,4,1,0.00254831,0.0152877
22084,4645683,4,16,0.0035563,0.182688
15809,411885,64,4,0.000966601,0.233151
13756,821615,1,64,0.00155484,0.346201
18376,12417052,32,2,0.00705752,0.0123259
38731,6016711,16,2,0.00332803,0.0121956
36975,69943,64,1,3.50874e-05,0.210625
11111,14363341,2,16,0.00518348,0.0761165
5865,1848511,1,32,0.00158236,0.107513
22108,14209248,8,1,0.00602083,0.00788616
5427,9923158,16,32,0.00774188,0.0178867
65516,216411,2,16,0.000649098,0.204268
62380,579796,64,32,0.0019471,0.249452
59941,548507,32,32,0.0014043,0.17534
50807,8487423,32,1,0.00400278,0.0293271
19187,943152,4,4,0.000979025,0.0470893
11568,124261,1,64,0.000622235,0.651629
37584,473482,64,64,0.00179383,0.217989
6724,135374,2,32,0.000683417,0.448821
10189,333085,32,4,0.000418561,0.114344
3349,544798,4,128,0.00159068,0.348627
26949,1516906,2,4,0.000963046,0.0658575
43497,472847,4,16,0.00100867,0.285636
2792,399130,64,32,0.00121587,0.193925
8736,179331,8,128,0.000757885,0.235446
19689,398030,1,32,0.00105535,0.275522
12307,655616,16,128,0.00175494,0.190171
1002,317650,8,32,0.000889053,0.238684
2964,2627752,2,2,0.0011758,0.0386047
41590,8426152,1,16,0.0040742,0.42254
35667,94889,16,1,3.55857e-05,0.303846
3241,514608,4,2,0.000390015,0.0909313
29988,1906809,1,16,0.00196419,0.370459
51556,277316,64,4,0.000439623,0.102032
42375,968552,16,1,0.000425911,0.0990174
30139,908233,4,1,0.000379341,0.0845664
571,4292432,32,32,0.00430911,0.0732966
790,8997408,16,8,0.00638313,0.0277338
13493,16058008,8,128,0.0138767,0.0487479
3319,4125585,4,8,0.00384602,0.418238
8749,2413247,2,64,0.00225734,0.226573
18134,2343514,8,8,0.00230856,0.029068
47209,2423255,1,4,0.000689491,0.137107
51718,492965,8,4,0.000528476,0.127816
47446,7715659,1,4,0.00179793,0.126841
22712,4911722,16,16,0.00425805,0.051065
48432,319326,1,2,9.01021e-05,0.257523
52536,11954187,32,16,0.0096836,0.0435902
833,133713,64,8,0.000369757,0.203426
20979,164456,8,2,0.000171043,0.158413
39030,144467,8,8,0.000350067,0.241835
18647,616882,2,1,0.000326596,0.0731727
54077,8968148,64,1,0.00627136,0.0139029
3430,519484,32,64,0.00135881,0.200861
60992,1161277,2,8,0.00113059,0.148318
51459,14503387,16,32,0.0108192,0.0297453
56669,1111583,8,1,0.000497957,0.0774158
12089,1614585,8,32,0.0022714,0.0631373
59129,932204,64,8,0.00156238,0.0509554
47488,12027527,4,16,0.00783899,0.198856
52774,387088,8,8,0.000774031,0.276962
33732,3093435,8,16,0.00427091,0.164938
40206,400653,64,128,0.0013087,0.144124
60308,442067,32,1,0.000224332,0.104469
10033,217903,32,8,0.000523152,0.244856
46907,119553,4,16,0.000353743,0.272118
56928,104848,32,16,0.000309543,0.259233
38407,1308244,2,64,0.00169648,0.188847
47679,469484,32,16,0.00100953,0.147608
14975,3444060,64,2,0.00298152,0.0174422
55849,3973022,32,1,0.00192429,0.0360296
15346,9460245,8,2,0.00511902,0.00726564
12493,372812,1,128,0.001104,0.240961
16103,623286,16,8,0.00110888,0.136512
20164,102908,16,32,0.000343053,0.286804
4730,2241752,4,64,0.00263955,0.174587
47505,2105563,32,2,0.00142823,0.0458989
56132,1634500,1,128,0.0018869,0.0995489
33786,15765179,32,16,0.0123677,0.0423065
18388,1620478,8,4,0.00136233,0.0369205
26230,431068,1,4,0.00021913,0.203633
10075,282068,8,2,0.000212692,0.156484
59846,1637502,1,2,0.000240882,0.14151
10974,2362914,16,16,0.00259135,0.0490154
57007,4222593,8,64,0.00472503,0.10753
45026,329914,1,8,0.000662727,0.230389
46971,2442945,2,32,0.00284428,0.416091
23201,83845,32,32,0.000433148,0.429723
15936,1900248,16,4,0.00151934,0.0349536
15774,3258140,8,1,0.00142463,0.0255333
2270,2189400,8,1,0.000959717,0.0205263
42600,169687,64,4,0.000338141,0.21833
39533,5343186,2,64,0.00352447,0.13074
59383,3367190,16,2,0.00199113,0.00917208
23810,5490547,1,32,0.00261362,0.0838477
44518,123299,16,16,0.000385906,0.246725
56404,619373,16,2,0.000518878,0.0814729
7765,5676789,16,128,0.00601743,0.0660557
1621,3388390,2,16,0.00186465,0.123719
39401,3313530,2,8,0.00170714,0.0951343
62200,5205208,64,64,0.0065021,0.0440357
62849,115537,8,8,0.000275319,0.290723
25926,1285398,32,64,0.00223048,0.10086
10461,3069079,1,32,0.00205179,0.106822
50216,356657,32,2,0.0003272,0.0695691
9738,162241,16,16,0.00051458,0.263199
14273,1910173,4,4,0.00146915,0.0830242
62022,6530137,8,16,0.00799158,0.200752
14913,948551,8,64,0.00187833,0.150282
13100,13372234,64,32,0.0140369,0.031165
60136,13526515,1,64,0.0131275,0.0780079
48417,197829,32,16,0.000561952,0.211587
43293,438013,64,64,0.00169712,0.177723
38131,537992,16,2,0.000430286,0.109908
56784,7738804,64,4,0.0074916,0.0346161
57738,7362160,4,32,0.00633472,0.225081
55637,67388,8,2,8.16146e-05,0.294172
33132,407784,32,2,0.000379833,0.0880983
62120,980741,16,2,0.000721624,0.0467987
8934,7316994,8,4,0.00500825,0.0340093
25119,360136,64,64,0.00127607,0.192882
4530,123576,4,1,5.29302e-05,0.151118
8508,658495,16,128,0.00166206,0.195605
15423,937363,2,64,0.00129588,0.163663
17752,14808522,1,2,0.00149649,0.0150466
12003,4234186,32,2,0.00260706,0.0214567
31232,14014152,4,16,0.00901948,0.146015
16022,113326,32,32,0.000489009,0.358498
59917,406771,1,2,0.000105366,0.366688
44615,446690,16,4,0.000468685,0.108239
10488,819267,16,8,0.0012176,0.0931171
30978,3221957,1,16,0.00245505,0.480719
5262,626580,32,16,0.00126794,0.129755
38750,702734,2,8,0.00103998,0.208599
19465,112367,64,4,0.000226647,0.210437
58490,124695,64,4,0.000236427,0.200477
32166,384352,64,1,0.000269367,0.106088
61963,9096300,1,2,0.000960399,0.0137734
793,160856,64,1,7.88287e-05,0.255095
4686,957006,2,128,0.00156538,0.202844
37061,2159910,1,32,0.00171552,0.112801
4899,498021,2,1,0.000240271,0.102082
29112,143587,8,32,0.000526906,0.253365
8429,1103274,16,4,0.00102816,0.0393543
64647,2351131,1,128,0.00220007,0.161051
30319,3109558,4,2,0.00201623,0.239434
6471,303273,16,1,0.000144046,0.171532
63370,1192215,2,32,0.00194151,0.361236
32678,344412,16,2,0.000278139,0.135139
52725,1644320,32,32,0.00241983,0.0986887
50882,14901547,32,32,0.0124469,0.0581811
5563,11332892,64,32,0.0118217,0.0288427
18703,5269704,2,1,0.00199822,0.00275575
50182,124608,2,8,0.000280551,0.20776
52404,119646,32,4,0.000179745,0.0927497
61435,545084,8,16,0.00113551,0.15976
50839,81753,2,2,0.000110365,0.26671
5758,478416,2,8,0.000757957,0.204647
27564,92157,8,4,0.000177201,0.276004
27666,262531,2,1,0.000145665,0.153412
40581,662479,2,2,0.000474829,0.0617044
22761,1785162,32,1,0.000899224,0.0496017
23484,2272872,32,2,0.00151055,0.0310104
16339,78601,64,8,0.000247887,0.504547
4877,66555,16,2,7.96028e-05,0.2989
64457,108742,2,2,0.000124165,0.272443
20255,3440549,1,32,0.00192889,0.0973497
37251,173665,4,4,0.000245573,0.239892
61901,6455788,4,16,0.00451311,0.130178
49367,1599198,32,1,0.000816288,0.0530866
7647,3074912,16,64,0.00360915,0.0779251
11427,736483,32,16,0.00138678,0.121646
14299,1638062,1,8,0.00108892,0.101473
36296,9460219,8,16,0.0114372,0.15047
2588,83966,2,32,0.000436727,0.525261
14472,617203,16,64,0.00141974,0.158573
61913,5295367,16,32,0.00476361,0.0327074
56781,3169991,8,4,0.00232178,0.0292277
9495,16721355,8,8,0.0109082,0.013293
37201,484041,1,16,0.00111414,0.347568
7122,372462,64,16,0.00104673,0.174508
7248,14686561,4,64,0.0132414,0.146887
11621,107963,64,8,0.000306256,0.370071
4597,10284704,32,1,0.00474832,0.0250626
31764,967583,1,128,0.00148848,0.171494
9907,105276,4,128,0.000626721,0.490248
27226,685185,2,1,0.000328339,0.0800175
53879,6774001,8,2,0.00374817,0.0136967
33644,2743432,2,16,0.00188411,0.100466
19054,197062,2,4,0.000353107,0.193
8559,3632086,1,2,0.000490956,0.0801477
57514,667573,2,32,0.00144807,0.379415
11707,6106851,64,64,0.00790066,0.0675814
47288,1961028,4,8,0.00236408,0.343969
19732,636728,64,32,0.00205086,0.224703
23092,5092533,64,32,0.00610632,0.0752699
1062,12575813,4,32,0.00946661,0.196591
744,5405847,1,2,0.000583213,0.0230277
59795,4003433,16,32,0.00386641,0.0376034
2373,2720464,8,16,0.00385542,0.21941
63791,3562612,1,64,0.00269287,0.245498
8448,4312481,64,128,0.00587046,0.0954646
49634,4940536,8,1,0.00209576,0.0108706
12401,11728880,8,64,0.00972723,0.0724579
10304,5546089,1,64,0.00342747,0.241161
45745,79912,16,1,3.29843e-05,0.336442
11011,169500,64,16,0.000521318,0.276201
31151,1618971,1,128,0.00196688,0.121403
43303,10099663,16,64,0.00847293,0.0380657
27509,9904026,64,2,0.00828776,0.0506021
45303,8510521,1,8,0.00257861,0.0875328
54476,1657589,32,16,0.00213101,0.0718192
9743,5941821,32,1,0.00287795,0.0293996
52092,1088685,64,1,0.000824757,0.120585
17156,5998087,4,64,0.0216811,0.0957424
22262,8293374,4,16,0.0066265,0.167384
30940,2647911,1,16,0.00223653,0.461917
33836,5941484,4,64,0.0193057,0.0956793
23859,263466,64,16,0.000792835,0.213089
48811,560239,1,16,0.00119534,0.322491
17018,343461,2,16,0.000809377,0.350163
36286,126875,1,16,0.000451893,0.684179
4925,3369421,32,64,0.00397289,0.091934
16190,719680,1,64,0.00179112,0.342689
9260,1160855,2,32,0.00180493,0.349924
57443,10713277,1,64,0.00520717,0.285731
28122,2076003,8,1,0.000920147,0.0311738
43361,315692,4,32,0.000944881,0.372622
21954,577650,1,4,0.000256808,0.212693
45973,7717272,16,4,0.00509031,0.0121454
50506,8843657,16,2,0.00480177,0.011296
5950,8714403,8,32,0.00715858,0.0418153
55386,4450964,8,4,0.00310497,0.0135308
26733,343541,32,1,0.000174633,0.850145
2981,856786,64,16,0.00162543,0.0839987
59440,341699,2,4,0.000379108,0.121232
25918,397849,16,64,0.00116012,0.280927
65196,264447,64,16,0.000775824,0.163904
32798,394785,2,16,0.000874354,0.353602
11599,1466243,2,4,0.000869235,0.0816766
13502,6771740,4,32,0.0056059,0.203273
39265,3389773,8,64,0.0038853,0.099364
22329,1712222,32,64,0.00253942,0.0869522
1454,108713,4,8,0.000295148,0.368767
8920,5706806,32,1,0.00290227,0.0265282
54908,8454136,32,1,0.00390623,0.0281443
14903,768364,8,64,0.00184047,0.186406
33001,80754,1,2,5.99581e-05,0.433156
33617,294874,2,32,0.00112797,0.339336
52324,2070311,1,64,0.00238562,0.25795
23885,79243,8,32,0.000320298,0.264893
37642,9172601,16,1,0.00384437,0.0136902
15511,123088,1,128,0.000485407,0.23992
60134,666553,1,16,0.00115888,0.334095
45238,817957,64,64,0.00234844,0.162098
40539,273951,8,2,0.000208367,0.110172
50716,87478,64,4,0.000175509,0.178856
37843,107014,64,64,0.000502509,0.245806
36163,14855485,64,32,0.0153787,0.019761
58991,509590,32,8,0.000936784,0.141075
16737,134287,8,32,0.000499117,0.275888
8077,1283188,8,1,0.0005749,0.050289
43140,726091,32,32,0.00168791,0.170703
52638,6237490,1,16,0.0034232,0.437854
12992,11200080,1,16,0.00528525,0.316499
37789,7588246,16,4,0.00504876,0.022738
3297,13588965,16,128,0.0120829,0.0611545
41121,69299,8,2,8.34353e-05,0.315748
11679,1666685,1,32,0.00150617,0.0966629
29875,2688799,64,8,0.00319338,0.046968
17249,13768216,1,16,0.00602824,0.332735
125,421171,8,8,0.000816783,0.156806
4513,87605,32,16,0.00028115,0.303184
4707,348082,32,128,0.00109618,0.218214
26092,285336,4,64,0.000963354,0.350767
59546,9024164,8,4,0.00613978,0.0355822
52905,7752068,8,16,0.00939237,0.214856
50258,3237667,4,8,0.00313862,0.369669
17984,166348,4,128,0.000945298,0.368464
54490,1189120,64,16,0.00208131,0.0655068
61689,5620346,4,4,0.00330773,0.037726
45962,5027160,8,2,0.00283104,0.0112357
12771,749363,64,4,0.00143293,0.189655
32451,7865988,16,2,0.00430406,0.013137
17850,15548959,4,1,0.00619032,0.00687594
32123,1082394,1,32,0.00130771,0.172691
62513,172935,32,32,0.000780163,0.255108
16718,1465154,16,64,0.00231886,0.125951
3808,1844306,2,32,0.00221653,0.42343
6432,313010,64,2,0.000368896,0.0740306
19049,6657601,1,32,0.00265359,0.0678382
16111,3943614,64,128,0.00532431,0.0553623
63074,2236396,4,64,0.00265385,0.16842
37802,68017,4,4,0.000153724,0.368536
55189,10256791,4,4,0.00537134,0.0293213
29366,8237803,16,1,0.00354298,0.0195778
39007,148023,2,64,0.000577161,0.288578
27281,1413484,1,32,0.00145215,0.174899
31772,538347,32,64,0.00135921,0.149414
14998,12422937,64,32,0.0128851,0.0202274
40111,3340716,4,64,0.00350843,0.159818
56240,242456,1,128,0.000916856,0.183903
19420,2081701,64,64,0.0032651,0.0746493
18237,1686727,1,8,0.00110448,0.0801663
56397,204035,4,64,0.000813155,0.321862
22801,101028,32,8,0.00025625,0.295987
59793,108548,1,8,0.00023586,0.319639
23238,375054,1,4,0.000207362,0.361054
12854,164976,64,2,0.000170902,0.183425
31965,76234,32,8,0.000206542,0.285488
13386,2231670,32,8,0.00230843,0.0391507
5022,2411826,4,2,0.00168513,0.266581
21539,1780588,4,4,0.00142292,0.0929932
6347,1726634,32,2,0.0012014,0.0472504
34821,3337989,16,2,0.00194992,0.0151682
6142,95727,64,32,0.000457334,1.55147
54603,176023,2,2,0.000164917,0.220879
51719,311038,16,2,0.000261803,0.157827
18365,16209631,4,64,0.0270712,0.0760775
29963,9936146,8,2,0.00534768,0.0083194
6616,1859495,8,16,0.00249825,0.170715
23365,3791165,64,1,0.00274419,0.0190211
21613,92985,32,16,0.000335356,0.262557
28618,2814493,32,64,0.00925499,0.501078
41741,1967254,16,32,0.00246485,0.0694718
8548,567596,2,4,0.000529516,0.106131
1591,70978,64,4,0.000184366,0.27749
46670,1284139,4,2,0.00103201,0.31663
24514,14688158,32,2,0.00857293,0.010593
7364,14266923,8,128,0.012509,0.0497863
53002,3337906,64,8,0.00384869,0.0467949
38241,6518268,1,2,0.00071075,0.0199655
57711,187082,8,1,7.71637e-05,0.240347
59622,2572124,64,8,0.0030556,0.060961
17003,5188482,1,4,0.00128839,0.171566
19172,2123576,8,32,0.00273732,0.0718314
62455,2481745,16,1,0.00109614,0.0219901
21081,229326,8,1,9.04331e-05,0.223527
50414,1385015,2,2,0.000791368,0.0453042
57428,1462601,8,2,0.00101573,0.0183212
9647,209145,2,32,0.00084719,0.357064
26646,100525,16,8,0.000253711,0.241489
33200,1071727,8,16,0.00174982,0.248288
37180,12694223,16,32,0.00968187,0.0428858
46588,71211,8,16,0.000267459,0.318889
293,305809,16,64,0.000931796,0.261735
3437,1697483,4,8,0.0020351,0.321216
46266,14854973,4,8,0.0101496,0.218713
4510,2518692,16,2,0.00153406,0.027105
17654,363426,32,2,0.00033385,0.0931835
7493,72791,16,64,0.000333886,0.206165
40352,90052,16,4,0.000160971,0.175321
58169,402990,16,64,0.0010396,0.144459
30802,261829,4,1,8.72222e-05,0.163301
4883,122591,32,4,0.000199875,0.105646
26759,395386,8,32,0.00108008,0.258541
19623,129752,4,32,0.000428407,0.240766
16013,131874,64,32,0.000501431,0.306424
2362,8060228,64,2,0.00686424,0.0154915
11545,10297980,2,8,0.00376239,0.0416669
2183,14497190,64,128,0.0158922,0.0312858
33075,4761840,4,32,0.00429878,0.212337
25453,761925,16,32,0.00151295,0.186497
64308,2667601,64,1,0.00192063,0.0171774
54649,8742401,16,64,0.00745752,0.0374481
11523,3040052,2,2,0.00135857,0.0380752
32959,721019,2,8,0.00107197,0.211638
4837,243382,4,32,0.000894509,0.357921
23232,4418418,16,32,0.00405059,0.039226
35828,301485,16,8,0.000701856,0.221333
28165,221404,8,1,8.42487e-05,0.224991
